project_id,state,district,project_type,land_area_hectares,affected_families,compensation_status,legal_dispute,approval_stage,possession_status,rehabilitation_progress_pct,stakeholder_responsiveness,historical_dept_performance_score,months_since_initiation,approval_timeline_days,notification_delay,approval_delay,compensation_delay,possession_delay,delay_label
LA-3263,Bihar,Gaya,Industrial Corridor,36.03,104,Paid,No,Approval,Pending,68.4,High,60.94931083165943,42.1,223,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3264,Gujarat,Ahmedabad,Power Project,58.07,133,Paid,Yes,Compensation,In Progress,73.2,High,51.355184779690276,20.3,249,On-Time,On-Time,On-Time,Delayed,Delayed
LA-3265,Madhya Pradesh,Gwalior,Highway,25.61,63,Partially Paid,No,Compensation,In Progress,43.4,Low,76.13232761417258,17.7,177,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3266,Madhya Pradesh,Bhopal,Metro,268.8,475,Paid,No,Possession,Completed,68.6,High,86.22508629236067,19.7,113,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3267,Madhya Pradesh,Bhopal,Metro,89.81,124,Paid,No,Compensation,In Progress,90.5,High,45.25121921145461,2.1,170,On-Time,Delayed,Delayed,On-Time,On-Time
LA-3268,Karnataka,Hubballi,Power Project,60.56,109,Paid,No,Notification,Not Started,87.3,Medium,64.05193198321643,10.7,160,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3269,Maharashtra,Nagpur,Metro,19.99,10,Paid,No,Compensation,In Progress,72.4,High,55.522030927779916,57.1,237,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3270,Rajasthan,Udaipur,Industrial Corridor,67.8,166,Paid,No,Approval,Not Started,63.6,High,77.66659922379331,20.7,123,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3271,Uttar Pradesh,Varanasi,Railway,60.6,154,Paid,No,Compensation,Pending,37.8,Low,71.14228186825397,22.1,249,On-Time,On-Time,On-Time,On-Time,Delayed
LA-3272,Gujarat,Rajkot,Airport,46.21,80,Paid,No,Possession,In Progress,74.3,Low,82.63721335123452,30.8,200,On-Time,Delayed,On-Time,On-Time,On-Time
LA-3273,Rajasthan,Udaipur,Highway,62.46,105,Paid,No,Compensation,In Progress,63.1,Low,58.684058756284855,31.5,257,Delayed,Delayed,On-Time,On-Time,On-Time
LA-3274,Karnataka,Hubballi,Airport,30.33,86,Pending,Yes,Possession,In Progress,58.4,High,63.25026129666415,50.2,259,On-Time,Delayed,Delayed,Delayed,Delayed
LA-3275,West Bengal,Durgapur,Railway,164.61,297,Paid,Yes,Compensation,In Progress,47.1,Low,70.91172461621915,48.0,336,Delayed,Delayed,On-Time,On-Time,Delayed
LA-3276,Madhya Pradesh,Bhopal,Railway,151.58,313,Partially Paid,Yes,Compensation,Pending,27.6,Medium,60.93424745696184,21.7,260,On-Time,Delayed,On-Time,On-Time,Delayed
LA-3277,Karnataka,Bengaluru,Industrial Corridor,183.63,269,Paid,No,Possession,Pending,62.4,High,69.48502304324523,50.1,214,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3278,Rajasthan,Jodhpur,Metro,17.77,82,Pending,Yes,Notification,Not Started,74.1,Medium,84.05222632949669,29.2,210,On-Time,On-Time,Delayed,On-Time,Delayed
LA-3279,Madhya Pradesh,Bhopal,Metro,258.65,294,Paid,No,Notification,Not Started,72.5,High,95.0,18.5,97,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3280,Delhi,North Delhi,Railway,76.52,107,Pending,No,Notification,Not Started,91.6,Medium,57.67503830983928,36.4,250,On-Time,Delayed,On-Time,Delayed,Delayed
LA-3281,Maharashtra,Aurangabad,Industrial Corridor,25.69,5,Paid,No,Approval,Not Started,63.9,Medium,95.0,39.1,162,Delayed,On-Time,On-Time,Delayed,On-Time
LA-3282,Gujarat,Vadodara,Industrial Corridor,32.75,99,Paid,Yes,Approval,Pending,64.0,Medium,57.46560994884384,28.1,289,Delayed,On-Time,On-Time,On-Time,Delayed
LA-3283,Rajasthan,Jaipur,Power Project,79.78,120,Paid,Yes,Possession,In Progress,62.2,High,78.03389843426758,28.7,249,On-Time,On-Time,On-Time,Delayed,On-Time
LA-3284,Delhi,North Delhi,Irrigation,106.69,187,Paid,No,Compensation,In Progress,74.0,Medium,57.58405897875852,60.0,248,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3285,Uttar Pradesh,Prayagraj,Highway,53.16,121,Paid,No,Compensation,Pending,82.7,High,49.55610709615313,27.6,179,On-Time,Delayed,On-Time,On-Time,On-Time
LA-3286,Maharashtra,Nagpur,Irrigation,57.53,124,Paid,Yes,Approval,Not Started,38.1,Low,83.34089015127896,18.5,235,Delayed,Delayed,Delayed,On-Time,Delayed
LA-3287,West Bengal,Howrah,Metro,50.76,103,Pending,No,Approval,Not Started,82.8,Medium,64.26275318692167,12.1,160,On-Time,Delayed,On-Time,On-Time,On-Time
LA-3288,Maharashtra,Nagpur,Railway,136.05,263,Paid,No,Approval,Pending,74.5,High,84.2599750012269,20.0,130,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3289,Rajasthan,Kota,Power Project,44.78,5,Paid,No,Compensation,Pending,44.3,High,76.28021069092617,11.6,119,On-Time,Delayed,On-Time,On-Time,On-Time
LA-3290,Uttar Pradesh,Agra,Airport,44.45,93,Pending,Yes,Compensation,Pending,78.6,Medium,71.16671211970967,16.2,267,On-Time,On-Time,Delayed,Delayed,Delayed
LA-3291,Madhya Pradesh,Gwalior,Metro,267.18,307,Pending,No,Compensation,Pending,41.3,Medium,73.26733962887337,12.8,172,Delayed,On-Time,Delayed,Delayed,Delayed
LA-3292,Maharashtra,Aurangabad,Highway,37.3,65,Paid,No,Compensation,In Progress,55.4,Medium,81.32965314948216,22.7,169,On-Time,On-Time,On-Time,On-Time,Delayed
LA-3293,Uttar Pradesh,Kanpur,Industrial Corridor,27.61,68,Partially Paid,No,Possession,Pending,30.9,High,78.89672220237479,29.3,111,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3294,Rajasthan,Kota,Railway,80.51,199,Paid,No,Notification,Not Started,53.7,Medium,58.93205354678286,23.2,218,Delayed,Delayed,On-Time,On-Time,On-Time
LA-3295,Delhi,South Delhi,Metro,53.44,161,Paid,Yes,Possession,Pending,17.2,High,71.34401647767804,30.2,263,Delayed,On-Time,Delayed,On-Time,On-Time
LA-3296,Delhi,South Delhi,Airport,88.09,213,Paid,No,Compensation,In Progress,29.3,Medium,87.50923080702528,10.3,133,On-Time,Delayed,On-Time,Delayed,On-Time
LA-3297,Uttar Pradesh,Agra,Highway,145.86,235,Paid,No,Compensation,In Progress,78.4,Low,65.679356709423,11.6,187,Delayed,On-Time,On-Time,On-Time,On-Time
LA-3298,Delhi,New Delhi,Highway,72.39,133,Paid,Yes,Approval,Pending,85.9,Medium,57.58861000585953,9.1,232,Delayed,Delayed,Delayed,On-Time,Delayed
LA-3299,Uttar Pradesh,Kanpur,Power Project,92.62,264,Paid,Yes,Approval,Pending,62.7,High,55.67924829878397,25.9,282,Delayed,On-Time,On-Time,Delayed,Delayed
LA-3300,Maharashtra,Nashik,Metro,155.03,144,Paid,No,Approval,Not Started,36.5,Low,77.73731456120309,45.5,235,On-Time,Delayed,On-Time,On-Time,On-Time
LA-3301,Tamil Nadu,Madurai,Airport,98.6,287,Partially Paid,Yes,Possession,Completed,55.5,High,61.393622980244686,9.8,200,Delayed,On-Time,On-Time,On-Time,On-Time
LA-3302,Madhya Pradesh,Indore,Highway,53.54,89,Partially Paid,No,Compensation,In Progress,57.3,Medium,70.43352559332477,29.8,201,On-Time,Delayed,Delayed,On-Time,On-Time
LA-3303,Rajasthan,Jaipur,Railway,158.5,264,Partially Paid,No,Possession,In Progress,53.6,Medium,60.679041651947486,27.0,209,On-Time,On-Time,On-Time,On-Time,Delayed
LA-3304,Maharashtra,Aurangabad,Highway,109.65,228,Partially Paid,No,Compensation,In Progress,47.7,High,82.6091848655209,58.7,215,Delayed,On-Time,Delayed,On-Time,Delayed
LA-3305,West Bengal,Durgapur,Airport,219.37,295,Pending,Yes,Approval,Not Started,38.6,High,67.25324621380247,43.7,250,Delayed,On-Time,On-Time,On-Time,Delayed
LA-3306,Gujarat,Vadodara,Industrial Corridor,179.13,211,Pending,No,Compensation,In Progress,69.3,High,86.42253899349927,25.6,133,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3307,Uttar Pradesh,Agra,Industrial Corridor,53.29,96,Pending,Yes,Notification,Not Started,67.4,Low,85.87316125022127,60.0,337,Delayed,Delayed,On-Time,Delayed,On-Time
LA-3308,Madhya Pradesh,Jabalpur,Power Project,86.84,69,Paid,No,Possession,In Progress,52.1,Low,63.677826215533734,23.2,237,On-Time,Delayed,On-Time,On-Time,On-Time
LA-3309,Uttar Pradesh,Varanasi,Metro,73.99,203,Paid,No,Possession,In Progress,65.0,Medium,85.0001589123017,27.1,158,Delayed,On-Time,On-Time,On-Time,On-Time
LA-3310,Maharashtra,Nagpur,Airport,17.87,5,Partially Paid,No,Compensation,Pending,89.0,High,59.93346327363455,47.7,205,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3311,Rajasthan,Jaipur,Power Project,36.22,79,Paid,Yes,Compensation,In Progress,83.0,Low,68.992204646783,24.8,288,Delayed,Delayed,Delayed,On-Time,On-Time
LA-3312,Bihar,Muzaffarpur,Irrigation,264.56,281,Paid,Yes,Compensation,In Progress,75.2,Medium,53.30438836153787,26.8,288,Delayed,Delayed,On-Time,On-Time,Delayed
LA-3313,Rajasthan,Jaipur,Highway,34.99,112,Paid,No,Possession,Completed,14.6,High,73.90332708260176,15.4,121,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3314,Karnataka,Mangaluru,Irrigation,53.79,6,Pending,No,Approval,Not Started,89.6,High,69.51944523973607,19.2,173,On-Time,On-Time,On-Time,On-Time,Delayed
LA-3315,West Bengal,Durgapur,Highway,57.55,32,Paid,No,Possession,Completed,52.3,High,72.71298347546274,60.0,226,Delayed,On-Time,On-Time,On-Time,On-Time
LA-3316,Uttar Pradesh,Prayagraj,Industrial Corridor,67.22,92,Paid,No,Compensation,Pending,47.9,Medium,44.5980857238757,24.1,252,On-Time,Delayed,On-Time,On-Time,Delayed
LA-3317,Maharashtra,Nagpur,Power Project,59.49,158,Paid,No,Possession,In Progress,65.1,Medium,35.15966199411577,23.4,259,On-Time,On-Time,On-Time,On-Time,Delayed
LA-3318,Gujarat,Rajkot,Industrial Corridor,230.88,258,Partially Paid,No,Possession,In Progress,19.9,Medium,48.01053633035123,19.2,227,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3319,Gujarat,Ahmedabad,Railway,37.73,102,Paid,No,Possession,Pending,68.7,Low,72.48677972190855,7.7,155,On-Time,On-Time,On-Time,Delayed,On-Time
LA-3320,Gujarat,Rajkot,Irrigation,9.49,46,Paid,No,Compensation,In Progress,60.2,High,75.10179662473922,17.9,151,On-Time,Delayed,On-Time,On-Time,On-Time
LA-3321,Bihar,Gaya,Irrigation,83.37,123,Pending,Yes,Approval,Not Started,90.6,Medium,81.94005188244648,4.5,208,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3322,Karnataka,Bengaluru,Industrial Corridor,104.72,147,Pending,No,Compensation,In Progress,89.6,High,58.9323324902133,8.6,131,Delayed,Delayed,On-Time,On-Time,On-Time
LA-3323,Madhya Pradesh,Bhopal,Railway,130.21,196,Partially Paid,No,Compensation,In Progress,61.4,Medium,68.1296302669721,25.3,213,On-Time,On-Time,On-Time,Delayed,On-Time
LA-3324,Maharashtra,Mumbai,Highway,236.22,341,Pending,No,Possession,Completed,70.6,High,54.48460649379521,45.8,216,On-Time,Delayed,On-Time,Delayed,On-Time
LA-3325,Tamil Nadu,Madurai,Power Project,48.31,5,Paid,No,Notification,Not Started,85.2,High,85.51095220714797,24.3,140,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3326,West Bengal,Durgapur,Railway,5.0,5,Partially Paid,No,Compensation,In Progress,79.4,Low,54.359761312597385,34.5,272,On-Time,Delayed,On-Time,On-Time,On-Time
LA-3327,Tamil Nadu,Madurai,Power Project,42.48,122,Paid,No,Approval,Pending,30.5,High,82.67792804013061,12.6,95,Delayed,Delayed,On-Time,On-Time,Delayed
LA-3328,Delhi,North Delhi,Irrigation,27.12,86,Partially Paid,No,Possession,Completed,90.1,Medium,61.230317446392625,9.3,196,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3329,Madhya Pradesh,Indore,Power Project,114.66,145,Paid,No,Notification,Not Started,73.6,Low,88.62868410153644,10.2,145,On-Time,On-Time,On-Time,Delayed,On-Time
LA-3330,Delhi,New Delhi,Irrigation,106.53,108,Paid,No,Compensation,In Progress,69.1,Medium,67.74436495089084,15.9,145,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3331,Maharashtra,Mumbai,Railway,107.98,62,Paid,No,Approval,Pending,84.6,High,67.41631053390772,8.4,153,On-Time,Delayed,On-Time,On-Time,On-Time
LA-3332,Delhi,New Delhi,Irrigation,82.26,79,Paid,Yes,Approval,Not Started,69.2,High,53.688798279001865,12.4,250,Delayed,Delayed,Delayed,On-Time,On-Time
LA-3333,Madhya Pradesh,Jabalpur,Metro,61.67,121,Paid,Yes,Possession,In Progress,52.7,Low,95.0,1.2,209,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3334,Karnataka,Bengaluru,Irrigation,44.52,137,Partially Paid,No,Approval,Not Started,42.2,High,79.86223666236057,18.4,143,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3335,Uttar Pradesh,Agra,Industrial Corridor,91.68,179,Partially Paid,No,Notification,Not Started,38.5,Medium,72.6793431432667,18.3,149,On-Time,Delayed,On-Time,Delayed,On-Time
LA-3336,Gujarat,Vadodara,Railway,121.13,266,Paid,Yes,Notification,Not Started,22.3,Medium,68.5933193209454,14.3,230,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3337,Rajasthan,Udaipur,Highway,53.5,91,Paid,No,Compensation,In Progress,28.6,Medium,55.089002714122,29.0,201,On-Time,Delayed,On-Time,On-Time,On-Time
LA-3338,Gujarat,Surat,Power Project,40.18,75,Partially Paid,No,Compensation,In Progress,64.3,Medium,75.09906567440224,58.7,218,On-Time,Delayed,Delayed,On-Time,On-Time
LA-3339,Uttar Pradesh,Lucknow,Airport,81.92,89,Partially Paid,No,Approval,Not Started,52.2,High,63.99946061801414,46.0,208,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3340,Gujarat,Ahmedabad,Railway,56.56,53,Paid,No,Compensation,In Progress,60.8,Medium,65.86280634449955,16.2,223,Delayed,Delayed,On-Time,On-Time,On-Time
LA-3341,Tamil Nadu,Coimbatore,Industrial Corridor,161.28,353,Partially Paid,No,Notification,Not Started,77.8,Medium,78.3645578676041,22.2,162,On-Time,On-Time,On-Time,Delayed,On-Time
LA-3342,Delhi,New Delhi,Irrigation,150.82,289,Pending,No,Possession,Completed,92.5,High,69.26678986442496,17.7,151,On-Time,On-Time,On-Time,On-Time,Delayed
LA-3343,Uttar Pradesh,Lucknow,Power Project,119.93,160,Paid,No,Possession,Completed,65.3,High,65.2722614924117,41.6,163,On-Time,Delayed,On-Time,On-Time,On-Time
LA-3344,Gujarat,Rajkot,Metro,84.93,109,Paid,No,Possession,In Progress,93.2,Medium,86.53472428128,27.3,147,On-Time,On-Time,On-Time,On-Time,Delayed
LA-3345,West Bengal,Howrah,Highway,128.18,149,Paid,No,Possession,Pending,78.9,Medium,52.716945206578984,26.5,183,Delayed,On-Time,On-Time,On-Time,Delayed
LA-3346,Karnataka,Mysuru,Metro,58.56,47,Pending,Yes,Approval,Not Started,51.3,Medium,40.176848167189284,18.4,358,Delayed,Delayed,Delayed,On-Time,Delayed
LA-3347,Karnataka,Mangaluru,Airport,147.63,212,Paid,No,Approval,Not Started,57.1,Medium,53.060034250709684,40.8,207,On-Time,On-Time,Delayed,Delayed,Delayed
LA-3348,Gujarat,Surat,Railway,165.19,284,Paid,No,Compensation,Pending,88.4,Medium,67.28062716147912,14.5,167,On-Time,On-Time,On-Time,Delayed,On-Time
LA-3349,Madhya Pradesh,Bhopal,Power Project,76.32,140,Pending,No,Notification,Not Started,59.4,Low,75.41825156005467,7.5,178,On-Time,On-Time,On-Time,Delayed,On-Time
LA-3350,Delhi,New Delhi,Railway,63.28,65,Paid,No,Approval,Not Started,84.6,Medium,53.838290523407835,23.1,252,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3351,Madhya Pradesh,Gwalior,Industrial Corridor,98.92,138,Partially Paid,No,Notification,Not Started,21.6,High,95.0,29.3,118,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3352,Bihar,Muzaffarpur,Railway,34.08,71,Paid,No,Compensation,In Progress,25.9,High,67.7324143166693,34.4,148,On-Time,On-Time,On-Time,Delayed,On-Time
LA-3353,Madhya Pradesh,Indore,Highway,109.72,125,Pending,No,Compensation,In Progress,6.9,Medium,67.27672352610041,26.0,188,On-Time,On-Time,Delayed,Delayed,Delayed
LA-3354,Bihar,Muzaffarpur,Airport,80.07,147,Pending,No,Approval,Not Started,86.4,Low,45.65548238247084,24.7,267,Delayed,Delayed,Delayed,On-Time,On-Time
LA-3355,Karnataka,Bengaluru,Metro,147.18,273,Partially Paid,Yes,Notification,Not Started,93.0,High,43.35801948276408,13.6,256,On-Time,Delayed,On-Time,On-Time,Delayed
LA-3356,Uttar Pradesh,Kanpur,Airport,84.59,222,Paid,No,Compensation,In Progress,72.7,Medium,38.25356803041965,29.2,242,On-Time,Delayed,On-Time,On-Time,Delayed
LA-3357,Bihar,Patna,Power Project,75.28,171,Paid,No,Notification,Not Started,50.3,High,85.57128502856298,16.7,98,On-Time,On-Time,On-Time,On-Time,Delayed
LA-3358,Delhi,North Delhi,Railway,19.36,78,Partially Paid,No,Possession,In Progress,42.8,High,83.18676426415227,20.9,109,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3359,Rajasthan,Jodhpur,Power Project,129.08,292,Paid,No,Approval,Not Started,67.4,Medium,64.97821101833216,47.6,213,On-Time,Delayed,On-Time,On-Time,On-Time
LA-3360,Uttar Pradesh,Prayagraj,Metro,109.51,181,Partially Paid,No,Compensation,In Progress,18.0,High,46.776325328243786,32.0,197,On-Time,Delayed,On-Time,On-Time,Delayed
LA-3361,Delhi,South Delhi,Power Project,74.18,117,Partially Paid,No,Approval,Not Started,62.5,Medium,60.83712483290135,19.1,190,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3362,Gujarat,Surat,Industrial Corridor,76.45,64,Pending,Yes,Notification,Not Started,84.6,Low,86.32157262278758,11.0,254,Delayed,On-Time,On-Time,Delayed,Delayed
LA-3363,Maharashtra,Nashik,Airport,71.93,89,Paid,No,Compensation,In Progress,76.2,Low,57.43767674669581,9.3,193,Delayed,On-Time,Delayed,On-Time,On-Time
LA-3364,Rajasthan,Jodhpur,Metro,76.62,88,Partially Paid,No,Compensation,Pending,60.7,High,51.46935828050733,34.1,192,On-Time,On-Time,On-Time,Delayed,On-Time
LA-3365,Madhya Pradesh,Gwalior,Metro,138.47,193,Pending,No,Possession,In Progress,83.1,Medium,59.284996578979175,18.0,199,On-Time,On-Time,Delayed,Delayed,Delayed
LA-3366,Delhi,South Delhi,Irrigation,139.31,222,Paid,Yes,Compensation,In Progress,29.5,Low,60.607085755887425,25.9,323,On-Time,Delayed,On-Time,On-Time,On-Time
LA-3367,Uttar Pradesh,Lucknow,Metro,65.13,129,Pending,No,Notification,Not Started,69.4,High,76.07130193856567,7.4,148,On-Time,On-Time,Delayed,Delayed,On-Time
LA-3368,Madhya Pradesh,Jabalpur,Irrigation,49.8,109,Paid,No,Approval,Not Started,66.9,High,31.89153192235964,30.5,256,Delayed,On-Time,On-Time,On-Time,On-Time
LA-3369,Maharashtra,Nagpur,Highway,96.27,170,Partially Paid,No,Approval,Not Started,66.0,Low,67.53993665995813,4.3,194,On-Time,On-Time,Delayed,On-Time,On-Time
LA-3370,Karnataka,Mangaluru,Irrigation,74.48,75,Pending,No,Notification,Not Started,52.4,High,54.547786393644984,15.8,174,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3371,Karnataka,Hubballi,Airport,48.21,108,Paid,No,Compensation,Pending,73.2,Low,56.966870250993544,29.0,247,On-Time,Delayed,On-Time,On-Time,Delayed
LA-3372,Bihar,Bhagalpur,Power Project,80.75,63,Paid,No,Possession,In Progress,81.6,Medium,76.31689584995455,18.2,141,On-Time,Delayed,Delayed,On-Time,On-Time
LA-3373,Karnataka,Hubballi,Irrigation,112.56,211,Paid,No,Compensation,Pending,78.0,High,45.4728839790448,21.4,209,On-Time,On-Time,On-Time,On-Time,Delayed
LA-3374,Gujarat,Ahmedabad,Metro,17.45,5,Partially Paid,No,Compensation,Pending,81.5,High,67.69895467717008,21.3,147,Delayed,On-Time,On-Time,On-Time,On-Time
LA-3375,Karnataka,Mangaluru,Airport,289.18,377,Partially Paid,No,Compensation,In Progress,37.2,High,72.21911681974578,40.4,179,On-Time,Delayed,On-Time,On-Time,On-Time
LA-3376,Maharashtra,Nashik,Irrigation,181.19,350,Paid,No,Possession,Completed,84.2,High,73.69411025206898,15.8,117,On-Time,Delayed,On-Time,On-Time,On-Time
LA-3377,Maharashtra,Nashik,Irrigation,45.75,86,Pending,Yes,Approval,Not Started,83.3,Medium,75.60300175612323,18.5,239,Delayed,On-Time,Delayed,Delayed,Delayed
LA-3378,Tamil Nadu,Chennai,Metro,19.72,74,Pending,No,Possession,In Progress,40.5,Medium,73.57857517697371,4.6,131,On-Time,On-Time,Delayed,On-Time,Delayed
LA-3379,Gujarat,Rajkot,Industrial Corridor,101.11,135,Pending,Yes,Possession,Completed,61.3,Medium,75.78898781196877,4.5,230,Delayed,Delayed,Delayed,On-Time,Delayed
LA-3380,Tamil Nadu,Coimbatore,Industrial Corridor,120.37,154,Partially Paid,Yes,Notification,Not Started,79.9,High,51.78796503705676,11.3,243,Delayed,On-Time,On-Time,Delayed,Delayed
LA-3381,Tamil Nadu,Chennai,Irrigation,28.52,156,Paid,No,Approval,Pending,82.9,Low,85.48510526715704,5.1,160,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3382,Bihar,Gaya,Industrial Corridor,240.36,357,Pending,No,Possession,In Progress,43.5,Medium,47.231544693514095,56.5,271,Delayed,On-Time,Delayed,On-Time,Delayed
LA-3383,Bihar,Bhagalpur,Railway,64.02,46,Paid,Yes,Possession,Completed,35.4,Low,70.55516734173976,36.5,322,Delayed,Delayed,On-Time,On-Time,On-Time
LA-3384,Gujarat,Vadodara,Metro,56.92,70,Partially Paid,No,Approval,Not Started,65.0,Low,54.78662640170174,60.0,307,Delayed,Delayed,On-Time,On-Time,Delayed
LA-3385,Maharashtra,Pune,Railway,45.28,84,Partially Paid,No,Compensation,In Progress,57.6,High,39.232794018730175,28.4,207,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3386,Madhya Pradesh,Jabalpur,Airport,143.81,344,Paid,No,Approval,Not Started,86.7,High,56.448352234992555,12.1,146,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3387,Gujarat,Surat,Railway,145.94,368,Paid,No,Compensation,In Progress,64.5,Low,63.22324915301826,19.4,240,On-Time,On-Time,Delayed,Delayed,On-Time
LA-3388,Madhya Pradesh,Jabalpur,Airport,35.37,124,Paid,Yes,Approval,Pending,37.1,Medium,85.80363251089514,21.0,179,Delayed,On-Time,On-Time,Delayed,On-Time
LA-3389,Karnataka,Mangaluru,Irrigation,73.88,150,Paid,Yes,Approval,Not Started,71.4,High,92.29508856958316,39.2,236,On-Time,On-Time,On-Time,On-Time,Delayed
LA-3390,Karnataka,Mangaluru,Airport,108.62,175,Paid,No,Compensation,In Progress,48.9,Medium,63.05538936131593,24.9,186,Delayed,On-Time,On-Time,On-Time,On-Time
LA-3391,Gujarat,Vadodara,Airport,199.0,222,Pending,Yes,Possession,In Progress,80.2,High,44.16456769095228,12.4,278,Delayed,Delayed,Delayed,On-Time,Delayed
LA-3392,Uttar Pradesh,Prayagraj,Power Project,44.44,110,Paid,No,Possession,Pending,86.6,High,45.4081886170287,18.5,204,On-Time,Delayed,On-Time,Delayed,On-Time
LA-3393,Gujarat,Ahmedabad,Railway,61.5,90,Paid,No,Notification,Not Started,48.7,Medium,76.57803969113515,21.5,161,Delayed,On-Time,On-Time,On-Time,On-Time
LA-3394,Uttar Pradesh,Prayagraj,Power Project,11.65,105,Paid,No,Possession,In Progress,73.0,High,75.62235883711739,15.5,138,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3395,Bihar,Patna,Irrigation,77.67,223,Paid,No,Approval,Pending,19.7,Low,55.88948572814937,15.3,232,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3396,Maharashtra,Nashik,Metro,119.09,122,Paid,No,Approval,Not Started,83.5,Low,47.386581053264564,24.2,276,On-Time,Delayed,Delayed,On-Time,On-Time
LA-3397,Uttar Pradesh,Agra,Railway,60.84,102,Paid,No,Possession,In Progress,47.2,Medium,79.88412094159807,12.5,133,On-Time,On-Time,On-Time,On-Time,On-Time
